zone_id,sensor_id,pipe_id,timestamp,water_supplied_litres,water_consumed_litres,flow_rate_lps,pressure_psi,temperature_c,leak,latitude,longitude
Bilaspur,S962,P80,2024-08-11 08:48:00,1341.69,1200.41,46.44,28.71,24.13,0,22.084040284100446,82.14862391100772
Raipur,S745,P55,2024-04-07 18:10:00,4323.56,3864.33,29.92,53.28,34.34,0,21.246546626945232,81.63232603900167
Raipur,S419,P44,2024-05-23 12:36:00,3813.12,3624.83,9.19,20.61,24.88,0,21.25777046280068,81.6290730987822
Durg,S706,P87,2024-07-12 17:59:00,2125.92,1863.98,30.09,54.13,37.95,0,21.190159448812324,81.29037988066412
Bhilai,S271,P84,2024-02-24 23:57:00,4493.18,4386.71,49.77,56.11,33.73,0,21.21531749169768,81.43349239885187
Durg,S451,P4,2024-04-12 09:00:00,1477.15,1200.84,32.28,46.0,21.48,0,21.18235573915073,81.28050157426146
Durg,S307,P93,2024-03-08 05:50:00,3219.59,3085.77,5.3,52.09,25.11,0,21.1822445683787,81.28487205562614
Bhilai,S835,P30,2024-12-27 00:43:00,3133.63,2628.67,12.86,15.31,23.08,0,21.20424326230812,81.43813323391105
Bilaspur,S213,P60,2024-09-01 04:24:00,1680.18,1468.45,49.56,27.23,34.68,0,22.07227776679761,82.14215322961775
Bhilai,S897,P34,2024-01-04 20:21:00,1377.21,1029.38,8.46,45.19,37.71,0,21.204844829842134,81.42539973151342
Bilaspur,S861,P83,2024-05-08 11:33:00,2207.67,1969.72,46.77,20.56,33.33,1,22.073623190585813,82.13605255212073
Durg,S933,P64,2024-01-17 12:52:00,3706.8,2792.07,7.65,52.94,27.4,0,21.188717570682986,81.29295116243745
Bhilai,S273,P39,2024-07-05 08:23:00,3865.95,3347.41,6.57,42.68,28.21,0,21.20069544803133,81.43411224611724
Bhilai,S370,P82,2024-12-29 00:45:00,4147.47,3345.01,19.45,38.39,34.55,0,21.212063601463047,81.42227309060326
Bhilai,S149,P88,2024-12-30 03:57:00,1829.71,1733.65,35.48,47.73,25.58,0,21.217484133040575,81.43344878344577
Raipur,S401,P60,2024-09-24 13:26:00,2956.73,2234.72,40.72,55.24,31.59,0,21.25864370017354,81.61982310776538
Raipur,S537,P75,2024-03-08 18:59:00,3572.02,2914.4,7.53,15.84,29.46,0,21.244313754850396,81.6225168821743
Bhilai,S109,P49,2024-09-22 16:18:00,3021.01,2777.91,41.58,15.72,35.99,1,21.20701656071932,81.43847713307684
Durg,S930,P82,2024-10-16 18:56:00,2091.64,1910.54,33.96,29.33,32.74,0,21.199699007346627,81.2936460159449
Bilaspur,S803,P94,2024-04-04 03:13:00,4779.4,4323.61,41.21,58.18,28.06,0,22.08099361290774,82.14454446103059
Bilaspur,S909,P71,2024-02-20 20:33:00,4568.87,3513.85,39.86,45.69,34.98,1,22.08181835579172,82.14384053370274
Raipur,S701,P87,2024-07-20 17:56:00,3269.0,2842.55,21.07,52.0,25.59,0,21.247592245351914,81.62372781042245
Durg,S111,P57,2024-08-16 14:14:00,1590.51,1310.03,22.74,27.82,31.77,0,21.185339400486303,81.2876948592099
Raipur,S263,P37,2024-02-17 04:16:00,1502.0,1458.36,38.61,30.39,33.56,0,21.259777563323055,81.63113202094964
Bilaspur,S306,P78,2024-03-14 03:09:00,3788.98,2789.96,15.04,20.58,35.02,0,22.087183561538943,82.14669886806139
Durg,S121,P97,2024-02-15 12:00:00,2101.68,1806.97,35.56,24.71,27.54,0,21.183353590380236,81.27553648502048
Bhilai,S959,P10,2024-04-17 21:47:00,4068.92,2925.57,47.04,15.94,31.38,1,21.213069497559434,81.43073134439943
Durg,S843,P41,2024-09-07 08:32:00,1470.0,1199.7,35.61,19.96,24.54,0,21.199897770285375,81.28413388191345
Bilaspur,S447,P60,2024-10-24 08:25:00,4279.62,3748.44,8.5,16.53,23.35,0,22.07660535195197,82.13710485036893
Raipur,S443,P80,2024-08-18 05:38:00,3557.68,3111.2,22.01,25.77,31.86,0,21.248071155909507,81.63232052706095
Bilaspur,S173,P70,2024-09-08 14:49:00,1845.48,1489.86,25.97,34.89,27.01,0,22.070435607165738,82.14811219116854
Bhilai,S967,P66,2024-10-10 00:04:00,3946.11,2827.69,30.97,47.64,21.18,1,21.218758722752675,81.4320373083157
Durg,S314,P15,2024-05-30 19:37:00,1560.24,1415.75,33.59,43.77,37.3,0,21.195611025150313,81.28529451417485
Durg,S850,P70,2024-08-17 23:37:00,4835.69,4542.85,30.83,16.66,22.04,0,21.19415407682032,81.28313798636526
Durg,S500,P5,2024-04-12 21:05:00,2399.7,1916.66,46.89,53.02,21.43,0,21.191557817838646,81.29475004410297
Durg,S852,P42,2024-10-13 02:17:00,3251.72,2420.56,33.29,18.67,33.26,0,21.199147695938734,81.2782649999468
Raipur,S188,P31,2024-06-30 13:57:00,4829.85,3837.92,42.71,44.27,20.51,0,21.249284848332298,81.63119427024738
Bilaspur,S792,P57,2024-01-27 18:01:00,1473.02,1340.58,32.24,20.09,27.36,0,22.089679800786065,82.13167525577443
Durg,S994,P7,2024-03-14 01:11:00,4266.83,4252.31,35.51,19.36,29.22,0,21.181084778277448,81.27905280596319
Durg,S255,P18,2024-07-13 10:41:00,4771.1,3937.34,39.5,19.12,28.03,0,21.184674217498227,81.28456565409853
Bhilai,S371,P47,2024-03-16 21:06:00,1958.24,1942.67,45.97,15.37,26.08,1,21.2033143816117,81.42008666818799
Raipur,S147,P6,2024-10-08 08:50:00,1238.86,872.67,48.38,35.21,36.32,0,21.257123611701402,81.62627401111558
Bilaspur,S275,P1,2024-11-14 03:40:00,4258.27,3088.74,23.83,57.43,28.66,1,22.08818571866675,82.14842199506441
Durg,S963,P81,2024-05-14 12:22:00,4542.62,3712.48,13.52,44.33,22.18,0,21.186846368037084,81.29268050408483
Raipur,S414,P61,2024-10-01 01:15:00,1173.91,1099.72,16.97,52.35,21.69,0,21.245188774537006,81.62118162836195
Raipur,S579,P26,2024-02-04 06:27:00,4477.89,3252.19,12.26,19.64,25.53,1,21.258487827223647,81.6294300028035
Bhilai,S914,P42,2024-08-28 14:37:00,4610.07,3744.96,5.61,59.87,26.79,0,21.202911200454604,81.4251968434899
Raipur,S850,P56,2024-12-06 00:16:00,3125.47,2351.96,38.62,30.35,22.03,0,21.251246601188196,81.6217157752773
Raipur,S200,P83,2024-09-11 11:21:00,1668.68,1587.99,7.27,23.29,24.19,0,21.255669882491894,81.62033333549917
Bhilai,S802,P6,2024-05-18 03:05:00,3917.93,3088.34,43.77,26.52,37.72,0,21.19937477661752,81.41997436658235
Durg,S571,P65,2024-09-05 13:29:00,2968.71,2877.82,14.11,51.3,23.01,0,21.198180279650835,81.2923078168777
Bhilai,S489,P52,2024-10-30 08:51:00,4438.84,3629.7,49.52,15.7,34.27,0,21.216345362024203,81.4215727821125
Bhilai,S492,P26,2024-08-24 11:10:00,1211.35,1080.3,46.45,50.59,36.24,0,21.210343065750127,81.43608733952226
Raipur,S319,P74,2024-06-05 18:51:00,3568.72,3294.72,42.88,27.12,21.23,0,21.255493168111357,81.62055716692004
Bilaspur,S790,P43,2024-09-19 13:07:00,838.37,816.22,19.92,54.13,22.61,0,22.085546805251987,82.14271976885824
Bilaspur,S396,P61,2024-01-12 12:43:00,3741.4,2928.09,41.81,21.47,26.17,1,22.086902633260724,82.1464960465485
Bhilai,S457,P13,2024-09-24 04:08:00,3837.6,3056.21,36.24,17.39,36.12,0,21.21263164136556,81.42368033236876
Bhilai,S913,P13,2024-10-03 18:53:00,2419.31,2377.14,41.95,37.88,25.62,0,21.20898337285739,81.43339897641243
Bhilai,S612,P63,2024-09-25 05:02:00,1979.36,1954.69,29.26,55.12,29.24,0,21.20915235524416,81.43540621753866
Durg,S340,P73,2024-05-19 02:30:00,3084.28,2453.59,14.26,49.84,24.73,0,21.185920944414733,81.28195906061111
Raipur,S908,P6,2024-04-08 09:43:00,4346.1,4134.65,17.29,43.53,23.99,0,21.254655130104805,81.6293922569378
Durg,S875,P28,2024-06-23 23:23:00,959.4,787.49,34.55,48.17,34.4,0,21.186722428965734,81.28725631492452
Bilaspur,S934,P21,2024-05-07 17:38:00,4621.92,3837.2,7.99,51.48,29.5,0,22.085203975687683,82.13347123358106
Bhilai,S211,P71,2024-05-01 16:57:00,2394.35,2144.96,13.33,59.79,27.15,0,21.21517215818452,81.41973999977398
Durg,S719,P10,2024-04-28 20:18:00,2114.54,1723.41,23.64,27.31,27.08,0,21.194838570533026,81.27523528995944
Bilaspur,S103,P87,2024-08-06 00:33:00,4284.29,3454.64,13.69,39.92,24.21,0,22.074948710337914,82.14132094496738
Durg,S673,P29,2024-04-14 10:53:00,2712.46,2385.45,44.35,19.87,23.5,0,21.20006560480594,81.27560576117779
Bilaspur,S669,P80,2024-06-10 02:21:00,1731.63,1641.62,28.55,59.16,34.71,0,22.0879236583842,82.14049520382775
Raipur,S779,P43,2024-06-02 08:37:00,4710.72,3946.74,29.32,42.54,20.57,0,21.258315450472914,81.63172279019304
Raipur,S553,P30,2024-03-05 02:23:00,4929.29,4237.08,48.67,37.05,26.33,0,21.259206930158904,81.62079735336975
Bhilai,S260,P12,2024-06-08 16:09:00,1903.02,1852.33,17.0,59.5,35.37,0,21.218695292726565,81.41944682857098
Bilaspur,S184,P47,2024-10-02 09:33:00,2471.29,1822.22,44.84,47.95,36.89,0,22.082286951797663,82.14458041553908
Raipur,S432,P22,2024-08-24 10:55:00,4751.32,4236.02,36.52,24.13,28.1,0,21.242794232594736,81.62675466308748
Bilaspur,S123,P68,2024-10-09 01:52:00,3784.25,2801.54,15.45,57.47,23.51,0,22.074522861082055,82.13537827110785
Bhilai,S604,P78,2024-07-21 21:03:00,4181.79,3921.05,16.48,22.49,33.75,0,21.212462320337576,81.4201098714241
Durg,S169,P34,2024-03-21 12:48:00,2312.09,2253.3,21.1,44.85,24.26,0,21.196757089240073,81.29474519353744
Bhilai,S918,P72,2024-07-03 17:02:00,2083.21,1877.7,16.64,26.92,21.41,0,21.215209960864176,81.42005038801496
Raipur,S326,P10,2024-08-27 00:57:00,2799.42,1998.24,9.2,39.21,30.83,0,21.259154078508168,81.62936157117855
Durg,S128,P86,2024-05-18 12:29:00,3231.12,2445.36,13.26,30.55,26.2,0,21.183487866548763,81.29332823414376
Bilaspur,S768,P83,2024-10-23 02:44:00,1472.32,1048.49,31.88,26.64,34.68,0,22.08434331971161,82.1490459428126
Raipur,S805,P11,2024-05-06 22:22:00,1277.84,1263.2,43.07,22.52,24.71,1,21.242864183474985,81.63553511332675
Bhilai,S563,P83,2024-06-12 23:56:00,2761.65,2665.48,45.57,15.12,23.94,1,21.210729805908485,81.42771962663639
Bilaspur,S891,P23,2024-09-12 20:35:00,2498.46,1828.46,32.02,19.06,25.92,0,22.071071343812193,82.1346231641261
Bilaspur,S660,P9,2024-10-08 09:48:00,2155.13,2099.32,34.22,37.06,22.72,0,22.07079452590699,82.13372641621126
Durg,S963,P4,2024-06-09 08:00:00,3576.84,2652.07,36.14,17.42,37.39,0,21.19927952995958,81.2862891531696
Bilaspur,S842,P13,2024-11-25 18:16:00,4054.78,3278.28,12.15,37.55,31.7,0,22.08283919048124,82.13100140638034
Bhilai,S375,P82,2024-09-08 19:02:00,1476.19,1410.5,18.67,40.6,32.95,0,21.203430040861917,81.43168095337215
Raipur,S956,P61,2024-02-21 13:03:00,3599.51,3437.33,43.15,56.67,24.53,0,21.25939605063669,81.63735086375759
Durg,S863,P25,2024-12-12 23:50:00,4406.56,4285.78,17.83,35.89,27.98,0,21.19600613266606,81.27509286207356
Raipur,S962,P9,2024-05-07 00:30:00,2703.91,2310.09,9.31,50.85,25.13,0,21.25838885161223,81.63342914527303
Durg,S696,P13,2024-11-12 11:00:00,1778.04,1598.06,34.16,26.04,22.29,0,21.181634042184424,81.2839004127571
Durg,S185,P45,2024-10-15 22:36:00,3562.01,2587.5,5.04,56.72,21.45,0,21.19369193796313,81.28351634959803
Bhilai,S887,P89,2024-06-14 01:28:00,3845.42,2873.58,22.28,21.53,23.26,0,21.217485658264298,81.42574616151714
Bhilai,S571,P35,2024-06-29 16:23:00,1832.45,1697.05,13.64,53.47,29.66,0,21.21571412454221,81.43493727742513
Bilaspur,S178,P80,2024-08-23 04:12:00,2377.86,1809.62,31.89,31.36,30.0,0,22.084411109944906,82.13572415785032
Bhilai,S922,P52,2024-11-18 16:43:00,1939.45,1662.49,21.04,46.04,34.49,0,21.20267240424424,81.42318060087025
Durg,S969,P7,2024-04-09 05:46:00,2275.75,1665.36,40.65,41.67,36.68,0,21.19586334675731,81.2809249578542
Bilaspur,S713,P80,2024-03-13 16:47:00,4462.69,3949.24,30.13,33.87,22.38,0,22.08230837213651,82.14822444565061
Bhilai,S707,P50,2024-09-19 21:36:00,4596.41,3307.21,18.56,53.08,29.25,1,21.208881826419766,81.42225740706351
Durg,S663,P60,2024-04-15 11:21:00,3566.47,3245.17,35.98,27.63,24.36,0,21.19753336374381,81.2791725750714
Bhilai,S866,P71,2024-07-02 04:26:00,1868.27,1748.42,40.06,21.9,33.19,1,21.211785161468395,81.42620065237111
Raipur,S955,P99,2024-04-09 03:46:00,2348.03,1804.54,45.85,22.48,26.17,1,21.25827054470466,81.62162539099225
Bilaspur,S130,P41,2024-09-27 12:58:00,3180.71,2310.49,31.13,16.65,36.36,0,22.074379066375844,82.13564054688158
Raipur,S913,P35,2024-03-19 15:55:00,3134.04,2605.71,24.78,42.94,30.11,0,21.25554902694632,81.62255331949689
Bilaspur,S432,P21,2024-02-26 12:22:00,4612.88,3616.43,23.05,41.2,24.22,0,22.07721292727635,82.1430020934892
Bhilai,S179,P31,2024-10-10 02:03:00,3314.41,2514.18,5.58,53.4,35.09,0,21.19988728505959,81.42299546773475
Durg,S604,P12,2024-04-27 09:43:00,1701.19,1531.83,49.27,47.78,25.91,0,21.199874968508094,81.29219980773465
Durg,S858,P8,2024-10-29 04:54:00,2651.42,2449.29,12.0,53.27,25.49,0,21.19016040993688,81.28528632574421
Durg,S302,P77,2024-11-19 09:41:00,4277.96,4041.49,49.3,52.44,20.8,0,21.18973984765546,81.28663709019584
Durg,S281,P33,2024-12-06 22:57:00,3837.94,3125.92,5.05,31.96,22.48,0,21.187022525462353,81.28307080853567
Bilaspur,S446,P18,2024-04-06 07:31:00,1181.99,978.57,18.58,48.25,25.89,0,22.08653286292323,82.14411227606375
Raipur,S526,P3,2024-07-07 18:52:00,4392.93,3717.21,14.51,48.18,23.18,0,21.242951800860677,81.63380325459026
Raipur,S290,P10,2024-09-12 23:46:00,4990.98,3983.09,6.68,33.41,22.57,1,21.249677440120504,81.62635679398106
Raipur,S249,P50,2024-10-27 02:00:00,1871.2,1527.65,5.2,29.16,31.27,0,21.252060044572058,81.63338954148793
Durg,S217,P32,2024-09-14 16:41:00,4870.5,4501.83,22.91,21.43,23.18,0,21.183610246897167,81.2807094131681
Bilaspur,S521,P48,2024-05-23 04:56:00,4686.25,3430.1,40.16,19.36,34.87,0,22.08321123273638,82.13866440194931
Durg,S359,P68,2024-11-21 17:06:00,2343.81,2142.02,15.26,54.72,26.21,0,21.184418439911866,81.289507995099
Durg,S756,P95,2024-11-10 18:58:00,4369.98,4330.29,26.23,42.41,34.53,0,21.194456324153602,81.28583187821835
Bhilai,S992,P61,2024-04-15 15:53:00,4736.16,3712.04,16.62,15.45,21.36,0,21.2020701199399,81.42162250102778
Durg,S360,P25,2024-05-11 15:57:00,1695.75,1559.18,23.87,19.01,23.59,0,21.1958056896823,81.28966947208443
Durg,S476,P90,2024-08-13 21:21:00,2647.1,2571.1,16.69,23.31,22.1,0,21.189890736781763,81.28778050391784
Bhilai,S191,P24,2024-10-20 14:06:00,3433.62,2435.28,20.53,40.08,23.22,0,21.216341730337597,81.43621711885842
Bhilai,S527,P62,2024-02-14 02:47:00,2170.53,1676.77,26.29,35.5,26.58,0,21.208324536265646,81.42181966706147
Raipur,S420,P76,2024-12-07 22:08:00,2156.82,1802.37,8.95,15.48,37.48,0,21.256378248772123,81.6250381347897
Raipur,S980,P12,2024-05-12 20:24:00,1143.37,954.77,27.74,27.49,23.62,0,21.253334632003696,81.62349093582685
Bhilai,S301,P65,2024-06-02 19:48:00,3921.96,2768.03,31.56,20.79,23.28,1,21.209653501515724,81.43782875611126
Raipur,S236,P70,2024-01-31 13:41:00,3611.01,3036.78,22.39,51.9,36.26,0,21.249741255899966,81.63819736004123
Raipur,S247,P11,2024-03-26 21:05:00,1085.42,1017.71,36.14,23.26,37.33,0,21.252243936815006,81.63778118406897
Bilaspur,S444,P55,2024-09-19 03:48:00,4175.27,3111.55,47.64,54.93,23.36,1,22.081663456687384,82.13591489877531
Bhilai,S366,P97,2024-07-12 05:28:00,3585.72,2941.61,5.97,56.67,20.04,0,21.21016193344269,81.43624539588808
Bilaspur,S519,P55,2024-06-01 08:03:00,3448.73,3111.14,18.52,20.28,23.74,0,22.079503098125752,82.133185655308
Bhilai,S716,P69,2024-02-23 17:53:00,1545.07,1421.18,39.78,44.57,34.99,0,21.205208766117497,81.41993919687067
Raipur,S114,P46,2024-07-26 21:37:00,2169.49,1768.76,25.36,37.22,22.16,0,21.24789649638448,81.62017372275992
Durg,S440,P45,2024-07-02 01:14:00,939.08,759.14,32.62,50.18,33.58,0,21.19502460161458,81.29229133887137
Bilaspur,S717,P33,2024-10-27 04:45:00,4082.86,3300.84,28.67,22.08,23.34,0,22.07906178172046,82.14842750482369
Bilaspur,S388,P67,2024-07-25 12:53:00,3861.12,2768.72,35.25,28.31,27.61,1,22.088321308870942,82.14542228170565
Raipur,S932,P66,2024-03-02 14:57:00,2493.1,1989.02,13.24,43.46,34.46,0,21.248285170168025,81.6325236596767
Durg,S363,P37,2024-07-23 06:47:00,1098.11,1091.25,40.98,23.67,37.46,0,21.194042432904805,81.27905814305277
Bilaspur,S543,P9,2024-01-29 05:12:00,1172.47,1082.38,31.18,48.97,33.78,0,22.077322829280885,82.14359788602536
Durg,S359,P10,2024-01-18 03:43:00,1999.64,1532.48,25.0,15.94,34.72,0,21.184051597868876,81.27857522944655
Raipur,S776,P66,2024-03-17 02:06:00,1267.37,913.07,27.12,56.85,32.38,0,21.25264336235397,81.62854924503634
Bilaspur,S119,P16,2024-05-05 03:59:00,3507.72,3108.52,11.8,26.28,25.61,0,22.07927234022782,82.14428880598133
Bhilai,S348,P62,2024-10-20 07:31:00,4275.39,4242.45,9.38,31.56,36.77,0,21.211234296989186,81.43641926502684
Raipur,S662,P69,2024-04-13 22:57:00,3870.14,3040.65,32.19,16.32,33.23,0,21.24470039751284,81.62143662818616
Bilaspur,S254,P38,2024-02-10 02:53:00,4506.48,4252.46,12.64,19.5,22.34,0,22.08006860677285,82.14336653975309
Raipur,S171,P2,2024-07-08 19:52:00,1753.86,1341.22,37.1,23.75,26.67,0,21.253217540170084,81.63052511202545
Raipur,S292,P86,2024-12-24 17:56:00,4347.79,3282.09,5.67,42.64,21.21,1,21.25914916538831,81.62610427067123
Bhilai,S530,P13,2024-04-14 22:38:00,975.84,686.66,28.12,42.7,20.99,0,21.207254618135327,81.4205034307786
Raipur,S677,P27,2024-03-13 00:14:00,1923.78,1715.85,13.8,34.02,22.45,0,21.255655102938924,81.62450430635259
Raipur,S478,P94,2024-07-07 03:32:00,1067.83,779.48,35.41,58.73,25.42,0,21.250859175268413,81.62714195258015
Bhilai,S834,P5,2024-09-26 01:20:00,4912.38,4643.06,36.93,59.52,36.37,0,21.218481874964347,81.42734036599221
Bilaspur,S886,P51,2024-11-12 13:13:00,4775.21,3941.05,17.06,55.6,30.69,0,22.085620828162526,82.13664286064389
Bilaspur,S279,P3,2024-12-01 12:19:00,4583.92,3820.5,44.05,51.53,22.98,0,22.074252928259614,82.14194646911143
Bilaspur,S501,P50,2024-02-01 14:30:00,1318.44,1178.43,32.03,28.84,27.59,0,22.07834688075408,82.13057707957563
Raipur,S393,P40,2024-01-14 01:38:00,3273.97,2687.19,44.66,54.74,20.68,0,21.25632313775499,81.63122145795433
Raipur,S762,P58,2024-09-18 14:06:00,3243.68,2505.34,9.71,58.3,21.23,0,21.243562599124314,81.63113802922749
Raipur,S450,P64,2024-05-23 03:23:00,1949.62,1624.56,42.02,39.42,25.3,0,21.257946018010234,81.62356622262133
Bhilai,S174,P70,2024-07-30 00:49:00,3868.27,3689.14,18.69,35.95,20.97,0,21.204303430590485,81.43601055870845
Raipur,S952,P20,2024-04-26 08:52:00,1300.02,1029.04,13.78,28.71,36.23,0,21.24331053782351,81.62511773351237
Bilaspur,S319,P23,2024-12-15 14:58:00,3328.76,2583.29,21.02,51.14,33.47,0,22.08001558028031,82.13351669563082
Durg,S414,P73,2024-11-28 05:28:00,1133.74,904.18,34.9,53.74,30.88,0,21.187610623371857,81.2849777505505
Raipur,S620,P58,2024-03-04 09:05:00,1199.8,896.53,46.51,25.79,34.83,0,21.247422457418587,81.62585277374052
Durg,S353,P20,2024-06-17 17:14:00,2693.31,2226.02,29.61,49.68,33.73,0,21.191633804544733,81.28148060698456
Bilaspur,S652,P91,2024-03-01 01:43:00,3150.13,3119.72,18.13,15.64,30.27,0,22.078653970538348,82.13470103168504
Bhilai,S463,P94,2024-01-25 14:13:00,4882.11,4559.82,40.9,53.11,28.77,0,21.212073958213864,81.42560263361813
Bilaspur,S713,P5,2024-08-11 14:54:00,3569.34,3429.69,7.09,24.82,23.24,0,22.07866206936443,82.13943781182866
Bilaspur,S267,P36,2024-01-15 21:54:00,3147.1,2318.44,48.67,51.04,36.92,0,22.077726814985688,82.14521867783102
Bilaspur,S296,P3,2024-01-10 17:30:00,2982.81,2234.27,17.76,33.19,30.66,0,22.081756154307282,82.13436605961586
Durg,S701,P83,2024-07-20 22:38:00,2679.66,1994.13,38.47,39.56,33.85,0,21.194022714910105,81.27988479710152
Durg,S950,P15,2024-03-08 21:22:00,1507.26,1443.07,8.09,26.12,31.52,0,21.194716787080402,81.29144333487665
Bhilai,S790,P50,2024-07-26 22:36:00,2451.79,2193.4,27.34,42.05,36.19,0,21.209029986889725,81.42104493519803
Bilaspur,S971,P61,2024-01-12 19:41:00,2707.6,2020.55,48.14,21.98,34.46,1,22.08546897172557,82.14488552034344
Bilaspur,S161,P1,2024-01-28 08:31:00,1030.48,1021.45,10.07,50.63,35.3,0,22.07872407857497,82.13477324522003
Raipur,S226,P56,2024-12-22 12:38:00,1381.31,1147.04,16.24,47.16,30.62,0,21.247061860899436,81.63284419982261
Raipur,S676,P97,2024-11-09 00:48:00,1222.24,904.07,17.21,27.01,29.25,0,21.259209652495397,81.63231952354708
Bilaspur,S271,P3,2024-04-08 03:58:00,4906.48,4524.66,43.86,56.39,31.94,0,22.087229442423485,82.13736661345386
Raipur,S834,P33,2024-05-25 11:54:00,3653.0,3021.66,21.38,27.35,24.99,0,21.257015430928206,81.63824612813409
Durg,S674,P95,2024-08-03 17:03:00,3515.79,2605.57,10.96,32.27,22.64,0,21.19113442757667,81.28033288078572
Durg,S851,P4,2024-07-09 12:58:00,3990.92,3461.98,15.11,49.65,34.5,0,21.187594219154626,81.28786201215028
Raipur,S854,P62,2024-08-25 02:37:00,4521.41,3921.14,23.4,24.22,35.51,0,21.25770211207735,81.6395909467226
Durg,S599,P34,2024-08-06 05:51:00,3504.81,2791.56,15.04,39.4,30.88,0,21.19399922494916,81.28477371278638
Bhilai,S813,P64,2024-03-31 00:55:00,4548.28,4253.2,37.97,20.63,32.9,0,21.21326296729907,81.4197703418491
Raipur,S838,P26,2024-05-02 17:38:00,3324.71,2471.12,48.84,45.82,29.89,0,21.254832896126686,81.62796737554977
Bhilai,S185,P49,2024-04-10 20:03:00,4627.16,3801.44,32.64,47.41,35.98,0,21.210796641955614,81.41923881541256
Bhilai,S151,P41,2024-09-14 22:36:00,2166.42,1542.71,18.36,58.59,35.98,0,21.216425592395108,81.42977787939981
Raipur,S196,P71,2024-12-14 16:42:00,2106.8,1590.18,28.1,45.05,27.73,0,21.251063460859644,81.63319983802984
Bhilai,S145,P57,2024-05-28 17:54:00,3125.81,2444.05,25.4,46.53,28.5,0,21.214567221517623,81.43161442911018
Raipur,S575,P67,2024-02-22 20:05:00,2133.91,1832.3,29.24,33.72,34.87,0,21.259655343549834,81.62980632817455
Durg,S312,P56,2024-12-12 17:01:00,3997.88,3492.16,15.0,57.8,26.15,0,21.190735235846244,81.27675356978992
Durg,S900,P36,2024-04-06 09:35:00,3265.62,2932.73,23.39,56.86,26.21,0,21.196230806269604,81.29473850892225
Raipur,S175,P21,2024-04-05 10:06:00,4108.83,3903.23,9.59,56.41,29.8,0,21.24371369756592,81.62104432870838
Durg,S461,P60,2024-11-29 04:39:00,2269.96,1972.5,21.96,32.16,27.09,0,21.184728629293723,81.28504011295108
Bilaspur,S446,P31,2024-12-19 08:55:00,2910.7,2131.75,10.97,44.22,27.48,0,22.078809503191476,82.13786613817882
Durg,S818,P67,2024-11-16 02:33:00,3937.58,3094.86,33.68,56.46,25.35,0,21.186351410438682,81.28081963886878
Raipur,S990,P64,2024-04-06 23:50:00,1999.33,1910.79,14.21,33.79,31.65,0,21.246336244410323,81.6236786592604
Bilaspur,S352,P71,2024-10-29 01:33:00,3714.03,3567.93,5.91,36.11,28.45,0,22.08397627638654,82.13194629807435
Bhilai,S106,P65,2024-05-11 00:32:00,2409.08,2156.85,7.57,43.35,32.42,0,21.201929266065584,81.42081529569454
Bilaspur,S802,P51,2024-03-31 05:23:00,2618.33,2089.24,48.29,58.08,36.96,0,22.083201388446707,82.1326856290269
Bhilai,S639,P20,2024-09-20 02:02:00,2873.14,2711.67,41.7,39.74,30.15,0,21.2150600906024,81.42282498385933
Raipur,S779,P24,2024-10-23 22:43:00,2283.37,2272.11,40.99,55.97,32.99,0,21.247861209399662,81.6249202847245
Bilaspur,S380,P42,2024-08-12 13:19:00,4750.03,4209.5,17.75,41.49,29.78,0,22.085100299021455,82.14114964023972
Bilaspur,S252,P98,2024-08-04 00:40:00,4867.78,3927.47,31.04,40.66,23.69,0,22.08196375636065,82.13376123078082
